model_1,model_2,win_rate,skill_score
ensemble_avg_top3,lstm_multivariate,1.0,0.0422072884401245
ensemble_avg_top3,chronos2,1.0,0.0523957844701455
ensemble_avg_top3,random_forest,1.0,0.0990236152107588
ensemble_avg_top3,bvar_minnesota_growth_8,1.0,0.134298551075642
ensemble_avg_top3,bvar_minnesota_8,1.0,0.1343118302687016
ensemble_avg_top3,bvar_minnesota_growth_20,1.0,0.1581910219196078
ensemble_avg_top3,bvar_minnesota_20,1.0,0.1581992732108076
ensemble_avg_top3,mixed_freq_dfm_md,1.0,0.1615449588920376
ensemble_avg_top3,seasonal_naive,1.0,0.1628643371177931
ensemble_avg_top3,xgboost,1.0,0.2077000735807838
ensemble_avg_top3,random_normal,1.0,0.2195757045219186
ensemble_avg_top3,random_permutation,1.0,0.3085259745160966
ensemble_avg_top3,factor_pca_qd,1.0,0.3195225259916656
ensemble_avg_top3,random_uniform,1.0,0.5060600064580654
auto_ets,mean,0.0,-0.0291725110491052
auto_ets,local_trend_ssm,0.0,-0.0177803703530921
auto_ets,auto_arima,0.0,-0.0099273575205247
auto_ets,ar4,0.0,-0.0014368002324258
auto_ets,ensemble_avg_top3,0.0,-0.0004151283169919
auto_ets,auto_ets,0.5,0.0
auto_ets,lstm_univariate,1.0,0.0003581440918497
auto_ets,naive_last,1.0,0.0063270133552725
auto_ets,drift,1.0,0.006967778171606
auto_ets,theta,1.0,0.0092779637523012
auto_ets,lstm_multivariate,1.0,0.0418096815637474
auto_ets,chronos2,1.0,0.052002407126978
auto_ets,random_forest,1.0,0.0986495944004917
auto_ets,bvar_minnesota_growth_8,1.0,0.1339391738901324
auto_ets,bvar_minnesota_8,1.0,0.1339524585957611
auto_ets,bvar_minnesota_growth_20,1.0,0.1578415631753086
auto_ets,bvar_minnesota_20,1.0,0.1578498178918529
auto_ets,mixed_freq_dfm_md,1.0,0.161196892461949
auto_ets,seasonal_naive,1.0,0.1625168183989668
auto_ets,xgboost,1.0,0.2073711674457764
auto_ets,random_normal,1.0,0.2192517282975971
auto_ets,random_permutation,1.0,0.3082389240676537
auto_ets,factor_pca_qd,1.0,0.3192400405231295
auto_ets,random_uniform,1.0,0.5058549579798512
lstm_univariate,mean,0.0,-0.0295412351597934
lstm_univariate,local_trend_ssm,0.0,-0.0181450129741351
lstm_univariate,auto_arima,0.0,-0.0102891866237739
lstm_univariate,ar4,0.0,-0.0017955874032955
lstm_univariate,ensemble_avg_top3,0.0,-0.0007735494510074
lstm_univariate,auto_ets,0.0,-0.0003582724049948
lstm_univariate,lstm_univariate,0.5,0.0
lstm_univariate,naive_last,1.0,0.0059710077445688
lstm_univariate,drift,1.0,0.0066120021292541
lstm_univariate,theta,1.0,0.0089230153856934
lstm_univariate,lstm_multivariate,1.0,0.0414663884139183
lstm_univariate,chronos2,1.0,0.05166276574945
lstm_univariate,random_forest,1.0,0.0983266654229344
lstm_univariate,bvar_minnesota_growth_8,1.0,0.1336288881950902
lstm_univariate,bvar_minnesota_8,1.0,0.1336421776602623
lstm_univariate,bvar_minnesota_growth_20,1.0,0.1575398410467606
lstm_univariate,bvar_minnesota_20,1.0,0.1575480987207421
lstm_univariate,mixed_freq_dfm_md,1.0,0.1608963724552942
lstm_univariate,seasonal_naive,1.0,0.1622167712853518
lstm_univariate,xgboost,1.0,0.207087190407669
lstm_univariate,random_normal,1.0,0.2189720077365986
lstm_univariate,random_permutation,1.0,0.3079910851632975
lstm_univariate,factor_pca_qd,1.0,0.3189961430152235
lstm_univariate,random_uniform,1.0,0.5056779194472303
naive_last,mean,0.0,-0.0357255605028035
naive_last,local_trend_ssm,0.0,-0.0242608826368184
naive_last,auto_arima,0.0,-0.0163578673207998
naive_last,ar4,0.0,-0.0078132481128565
naive_last,ensemble_avg_top3,0.0,-0.0067850709065064
naive_last,auto_ets,0.0,-0.0063672993432541
naive_last,lstm_univariate,0.0,-0.0060068748407637
naive_last,naive_last,0.5,0.0
naive_last,drift,1.0,0.0006448447577277
naive_last,theta,1.0,0.0029697399815538
naive_last,lstm_multivariate,1.0,0.0357085969784556
naive_last,chronos2,1.0,0.0459662226764709
naive_last,random_forest,1.0,0.092910426554876
naive_last,bvar_minnesota_growth_8,1.0,0.1284247053608248
naive_last,bvar_minnesota_8,1.0,0.1284380746541509
naive_last,bvar_minnesota_growth_20,1.0,0.1524792883135987
naive_last,bvar_minnesota_20,1.0,0.1524875955903941
naive_last,mixed_freq_dfm_md,1.0,0.1558559819862023
naive_last,seasonal_naive,1.0,0.1571843122867721
naive_last,xgboost,1.0,0.2023242624008095
naive_last,random_normal,1.0,0.2142804703399394
naive_last,random_permutation,1.0,0.3038342742231807
naive_last,factor_pca_qd,1.0,0.3149054380802386
naive_last,random_uniform,1.0,0.502708588578324
drift,mean,0.0,-0.0363938736591737
drift,local_trend_ssm,0.0,-0.0249217980853948
drift,auto_arima,0.0,-0.0170136832629894
drift,ar4,0.0,-0.0084635505467862
drift,ensemble_avg_top3,0.0,-0.0074347098979372
drift,auto_ets,0.0,-0.0070166687630506
drift,lstm_univariate,0.0,-0.0066560116927389
drift,naive_last,0.0,-0.0006452608508047
drift,drift,0.5,0.0
drift,theta,1.0,0.0023263953876961
drift,lstm_multivariate,1.0,0.0350863774873181
drift,chronos2,1.0,0.0453506220296187
drift,random_forest,1.0,0.0923251171649586
drift,bvar_minnesota_growth_8,1.0,0.1278623119446654
drift,bvar_minnesota_8,1.0,0.1278756898646732
drift,bvar_minnesota_growth_20,1.0,0.1519324163781011
drift,bvar_minnesota_20,1.0,0.1519407290152572
drift,mixed_freq_dfm_md,1.0,0.1553112888989369
drift,seasonal_naive,1.0,0.1566404763190465
drift,xgboost,1.0,0.2018095534756999
drift,random_normal,1.0,0.213773476287737
drift,random_permutation,1.0,0.3033850657346649
drift,factor_pca_qd,1.0,0.3144633733803325
drift,random_uniform,1.0,0.5023877058990921
theta,mean,0.0,-0.038810557749412
theta,local_trend_ssm,0.0,-0.0273117313589543
theta,auto_arima,0.0,-0.019385176235269
theta,ar4,0.0,-0.0108151061475414
theta,ensemble_avg_top3,0.0,-0.0097838664273637
theta,auto_ets,0.0,-0.0093648504957466
theta,lstm_univariate,0.0,-0.0090033524380206
theta,naive_last,0.0,-0.0029785856063173
theta,drift,0.0,-0.0023318201232758
theta,theta,0.5,0.0
theta,lstm_multivariate,1.0,0.03283637248512
theta,chronos2,1.0,0.0431245513993946
theta,random_forest,1.0,0.0902085826077717
theta,bvar_minnesota_growth_8,1.0,0.1258286437333907
theta,bvar_minnesota_8,1.0,0.1258420528483015
theta,bvar_minnesota_growth_20,1.0,0.1499548753207137
theta,bvar_minnesota_20,1.0,0.1499632073414443
theta,mixed_freq_dfm_md,1.0,0.1533416267644876
theta,seasonal_naive,1.0,0.1546739136105709
theta,xgboost,1.0,0.199948316930288
theta,random_normal,1.0,0.2119401374582915
theta,random_permutation,1.0,0.3017606850127705
theta,factor_pca_qd,1.0,0.312864825279138
theta,random_uniform,1.0,0.5012273635381181
lstm_multivariate,mean,0.0,-0.0740794299912088
lstm_multivariate,local_trend_ssm,0.0,-0.0621902045661337
lstm_multivariate,auto_arima,0.0,-0.0539945333289382
lstm_multivariate,ar4,0.0,-0.0451334990179723
lstm_multivariate,ensemble_avg_top3,0.0,-0.0440672474646264
lstm_multivariate,auto_ets,0.0,-0.0436340054363937
lstm_multivariate,lstm_univariate,0.0,-0.0432602340832932
lstm_multivariate,naive_last,0.0,-0.0370309191459812
lstm_multivariate,drift,0.0,-0.0363621951941683
lstm_multivariate,theta,0.0,-0.0339512069632859
lstm_multivariate,lstm_multivariate,0.5,0.0
lstm_multivariate,chronos2,1.0,0.0106374750058683
lstm_multivariate,random_forest,1.0,0.0593200659024669
lstm_multivariate,bvar_minnesota_growth_8,1.0,0.0961494710954067
lstm_multivariate,bvar_minnesota_8,1.0,0.0961633354659531
lstm_multivariate,bvar_minnesota_growth_20,1.0,0.121094817364595
lstm_multivariate,bvar_minnesota_20,1.0,0.1211034322674859
lstm_multivariate,mixed_freq_dfm_md,1.0,0.1245965531075696
lstm_multivariate,seasonal_naive,1.0,0.1259740727000989
lstm_multivariate,xgboost,1.0,0.1727855966570629
lstm_multivariate,random_normal,1.0,0.1851845539656793
lstm_multivariate,random_permutation,1.0,0.278054617519736
lstm_multivariate,factor_pca_qd,1.0,0.2895357567504364
lstm_multivariate,random_uniform,1.0,0.484293430529977
chronos2,mean,0.0,-0.0856277682415551
chronos2,local_trend_ssm,0.0,-0.0736107116776372
chronos2,auto_arima,0.0,-0.0653269218330157
chronos2,ar4,0.0,-0.0563706150323124
chronos2,ensemble_avg_top3,0.0,-0.055292899304852
chronos2,auto_ets,0.0,-0.0548549991243949
chronos2,lstm_univariate,0.0,-0.0544772090387002
chronos2,naive_last,0.0,-0.0481809174570588
chronos2,drift,0.0,-0.0475050034872863
chronos2,theta,0.0,-0.0450680926785849
chronos2,lstm_multivariate,0.0,-0.0107518475150769
chronos2,chronos2,0.5,0.0
chronos2,random_forest,1.0,0.0492060186905577
chronos2,bvar_minnesota_growth_8,1.0,0.0864314080322029
chronos2,bvar_minnesota_8,1.0,0.0864454214703472
chronos2,bvar_minnesota_growth_20,1.0,0.1116449628606883
chronos2,bvar_minnesota_20,1.0,0.1116536703897015
chronos2,mixed_freq_dfm_md,1.0,0.1151843487324095
chronos2,seasonal_naive,1.0,0.1165766792055467
chronos2,xgboost,1.0,0.1638915135300443
chronos2,random_normal,1.0,0.1764237825369889
chronos2,random_permutation,1.0,0.2702923708530944
chronos2,factor_pca_qd,1.0,0.2818969535421026
chronos2,random_uniform,1.0,0.4787486321325118
random_forest,mean,0.0,-0.1418117800308522
random_forest,local_trend_ssm,0.0,-0.1291728100750602
random_forest,auto_arima,0.0,-0.1204603129332366
random_forest,ar4,0.0,-0.1110404943639515
random_forest,ensemble_avg_top3,0.0,-0.1099070040930347
random_forest,auto_ets,0.0,-0.109446441458999
random_forest,lstm_univariate,0.0,-0.1090490997707669
random_forest,naive_last,0.0,-0.1024269590069284
random_forest,drift,0.0,-0.101716064761635
random_forest,theta,0.0,-0.0991530375900229
random_forest,lstm_multivariate,0.0,-0.0630608390295657
random_forest,chronos2,0.0,-0.0517525559246712
random_forest,random_forest,0.5,0.0
random_forest,bvar_minnesota_growth_8,1.0,0.0391518983853663
random_forest,bvar_minnesota_8,1.0,0.0391666370547519
random_forest,bvar_minnesota_growth_20,1.0,0.0656703191201727
random_forest,bvar_minnesota_20,1.0,0.065679477286068
random_forest,mixed_freq_dfm_md,1.0,0.0693928772571591
random_forest,seasonal_naive,1.0,0.0708572643909729
random_forest,xgboost,1.0,0.1206207623249158
random_forest,random_normal,1.0,0.1338016082845052
random_forest,random_permutation,1.0,0.2325281359670099
random_forest,factor_pca_qd,1.0,0.2447332854706135
random_forest,random_uniform,1.0,0.4517725415661383
bvar_minnesota_growth_8,mean,0.0,-0.1883374470034573
bvar_minnesota_growth_8,local_trend_ssm,0.0,-0.1751834740346258
bvar_minnesota_growth_8,auto_arima,0.0,-0.1661159667697596
bvar_minnesota_growth_8,ar4,0.0,-0.1563123166886948
bvar_minnesota_growth_8,ensemble_avg_top3,0.0,-0.1551326398292496
bvar_minnesota_growth_8,auto_ets,0.0,-0.1546533105437342
bvar_minnesota_growth_8,lstm_univariate,0.0,-0.1542397782824283
bvar_minnesota_growth_8,naive_last,0.0,-0.1473478036272144
bvar_minnesota_growth_8,drift,0.0,-0.1466079424107549
bvar_minnesota_growth_8,theta,0.0,-0.1439404789820348
bvar_minnesota_growth_8,lstm_multivariate,0.0,-0.1063776233133739
bvar_minnesota_growth_8,chronos2,0.0,-0.0946085589983261
bvar_minnesota_growth_8,random_forest,0.0,-0.0407472297854099
bvar_minnesota_growth_8,bvar_minnesota_growth_8,0.5,0.0
bvar_minnesota_growth_8,bvar_minnesota_8,1.0,1.5339229333832805e-05
bvar_minnesota_growth_8,bvar_minnesota_growth_20,1.0,0.0275989729180337
bvar_minnesota_growth_8,bvar_minnesota_20,1.0,0.0276085042538192
bvar_minnesota_growth_8,mixed_freq_dfm_md,1.0,0.0314732149868174
bvar_minnesota_growth_8,seasonal_naive,1.0,0.0329972718396676
bvar_minnesota_growth_8,xgboost,1.0,0.0847884944588506
bvar_minnesota_growth_8,random_normal,1.0,0.0985064233775214
bvar_minnesota_growth_8,random_permutation,1.0,0.2012557835694208
bvar_minnesota_growth_8,factor_pca_qd,1.0,0.213958259104413
bvar_minnesota_growth_8,random_uniform,1.0,0.4294337913426624
bvar_minnesota_8,mean,0.0,-0.1883556754636932
bvar_minnesota_8,local_trend_ssm,0.0,-0.1752015007199587
bvar_minnesota_8,auto_arima,0.0,-0.1661338543643855
bvar_minnesota_8,ar4,0.0,-0.1563300539005772
bvar_minnesota_8,ensemble_avg_top3,0.0,-0.1551503589455205
bvar_minnesota_8,auto_ets,0.0,-0.1546710223073506
bvar_minnesota_8,lstm_univariate,0.0,-0.1542574837026811
bvar_minnesota_8,naive_last,0.0,-0.1473654033282658
bvar_minnesota_8,drift,0.0,-0.1466255307627313
bvar_minnesota_8,theta,0.0,-0.1439580264165503
bvar_minnesota_8,lstm_multivariate,0.0,-0.1063945945537936
bvar_minnesota_8,chronos2,0.0,-0.0946253497075997
bvar_minnesota_8,random_forest,0.0,-0.0407631942907293
bvar_minnesota_8,bvar_minnesota_growth_8,0.0,-1.5339464629393618e-05
bvar_minnesota_8,bvar_minnesota_8,0.5,0.0
bvar_minnesota_8,bvar_minnesota_growth_20,1.0,0.0275840568068732
bvar_minnesota_8,bvar_minnesota_20,1.0,0.0275935882888642
bvar_minnesota_8,mixed_freq_dfm_md,1.0,0.0314583583044562
bvar_minnesota_8,seasonal_naive,1.0,0.0329824385355225
bvar_minnesota_8,xgboost,1.0,0.0847744556043329
bvar_minnesota_8,random_normal,1.0,0.0984925949486893
bvar_minnesota_8,random_permutation,1.0,0.201243531260765
bvar_minnesota_8,factor_pca_qd,1.0,0.2139462016449314
bvar_minnesota_8,random_uniform,1.0,0.4294250391624861
bvar_minnesota_growth_20,mean,0.0,-0.2220651911171718
bvar_minnesota_growth_20,local_trend_ssm,0.0,-0.2085378782056413
bvar_minnesota_growth_20,auto_arima,0.0,-0.1992130142736516
bvar_minnesota_growth_20,ar4,0.0,-0.1891311141028095
bvar_minnesota_growth_20,ensemble_avg_top3,0.0,-0.1879179553066026
bvar_minnesota_growth_20,auto_ets,0.0,-0.1874250215558497
bvar_minnesota_growth_20,lstm_univariate,0.0,-0.1869997522998649
bvar_minnesota_growth_20,naive_last,0.0,-0.1799121675860813
bvar_minnesota_growth_20,drift,0.0,-0.179151307410234
bvar_minnesota_growth_20,theta,0.0,-0.176408135247279
bvar_minnesota_growth_20,lstm_multivariate,0.0,-0.1377791595237738
bvar_minnesota_growth_20,chronos2,0.0,-0.1256760621521417
bvar_minnesota_growth_20,random_forest,0.0,-0.0702860247983701
bvar_minnesota_growth_20,bvar_minnesota_growth_8,0.0,-0.0283822951121865
bvar_minnesota_growth_20,bvar_minnesota_8,0.0,-0.0283665205203189
bvar_minnesota_growth_20,bvar_minnesota_growth_20,0.5,0.0
bvar_minnesota_growth_20,bvar_minnesota_20,1.0,9.801856970526046e-06
bvar_minnesota_growth_20,mixed_freq_dfm_md,1.0,0.003984201950516
bvar_minnesota_growth_20,seasonal_naive,1.0,0.0055515150347315
bvar_minnesota_growth_20,xgboost,1.0,0.058812691418513
bvar_minnesota_growth_20,random_normal,1.0,0.0729199666440817
bvar_minnesota_growth_20,random_permutation,1.0,0.1785855894995358
bvar_minnesota_growth_20,factor_pca_qd,1.0,0.1916485904438175
bvar_minnesota_growth_20,random_uniform,1.0,0.4132398128275085
bvar_minnesota_20,mean,0.0,-0.2220771697427965
bvar_minnesota_20,local_trend_ssm,0.0,-0.2085497242371801
bvar_minnesota_20,auto_arima,0.0,-0.1992247689033119
bvar_minnesota_20,ar4,0.0,-0.189142769910158
