model_name,task_name,horizon,period,sample_count,rmse_target,mae_target,rmse_kpi_saar,mae_kpi_saar
xgboost,gdp_saar_first_h2,2,covid_2020Q1_2021Q1,10.0,23.53926269161622,17.180726633965968,23.53926269161622,17.180726633965968
auto_arima,gdp_saar_first_h2,2,covid_2020Q1_2021Q1,10.0,23.580990960587602,17.95146561053031,23.580990960587602,17.95146561053031
auto_arima,gdp_saar_second_h2,2,covid_2020Q1_2021Q1,10.0,23.592824191876282,17.986429834532927,23.592824191876282,17.986429834532927
xgboost,gdp_saar_third_h2,2,covid_2020Q1_2021Q1,10.0,23.702046190442577,17.06958071887493,23.702046190442577,17.06958071887493
xgboost,gdp_saar_second_h2,2,covid_2020Q1_2021Q1,10.0,23.87245874673907,17.33377821445465,23.87245874673907,17.33377821445465
factor_pca_qd,gdp_saar_second_h2,2,covid_2020Q1_2021Q1,10.0,29.262341511473778,24.196677125835443,29.262341511473778,24.196677125835443
factor_pca_qd,gdp_saar_third_h2,2,covid_2020Q1_2021Q1,10.0,29.272657281360704,24.213470556216855,29.272657281360704,24.213470556216855
factor_pca_qd,gdp_saar_first_h2,2,covid_2020Q1_2021Q1,10.0,29.28974860158463,24.28502909776028,29.28974860158463,24.28502909776028
naive_last,gdp_saar_first_h2,2,covid_2020Q1_2021Q1,10.0,32.31329700695081,27.140846800804137,32.31329700695081,27.140846800804137
naive_last,gdp_saar_second_h2,2,covid_2020Q1_2021Q1,10.0,32.342287110356835,27.131709337234497,32.342287110356835,27.131709337234497
naive_last,gdp_saar_third_h2,2,covid_2020Q1_2021Q1,10.0,32.34554831705285,27.124099016189575,32.34554831705285,27.124099016189575
mean,gdp_saar_first_h2,2,post_covid,35.0,2.2300079993193576,1.6629732620738036,2.2300079993193576,1.6629732620738036
mean,gdp_saar_second_h2,2,post_covid,33.0,2.273339317100807,1.6769525285411042,2.273339317100807,1.6769525285411042
mean,gdp_saar_third_h2,2,post_covid,33.0,2.273432145292376,1.6770677852695577,2.273432145292376,1.6770677852695577
auto_arima,gdp_saar_first_h2,2,post_covid,35.0,2.360202192117591,1.8647275326718118,2.360202192117591,1.8647275326718118
auto_arima,gdp_saar_third_h2,2,post_covid,33.0,2.4228777716465735,1.879067848639051,2.4228777716465735,1.879067848639051
auto_arima,gdp_saar_second_h2,2,post_covid,33.0,2.424084328595318,1.884313137906825,2.424084328595318,1.884313137906825
random_forest,gdp_saar_third_h2,2,post_covid,33.0,2.6140489729326175,2.242715216626842,2.6140489729326175,2.242715216626842
random_forest,gdp_saar_second_h2,2,post_covid,33.0,2.618809110783141,2.235290510022476,2.618809110783141,2.235290510022476
random_forest,gdp_saar_first_h2,2,post_covid,35.0,2.6767211007874385,2.29169013312763,2.6767211007874385,2.29169013312763
mixed_freq_dfm_md,gdp_saar_third_h2,2,post_covid,33.0,2.6924111913814506,2.210737969675137,2.6924111913814506,2.210737969675137
mixed_freq_dfm_md,gdp_saar_second_h2,2,post_covid,33.0,2.6932663726387065,2.212597544054681,2.6932663726387065,2.212597544054681
mixed_freq_dfm_md,gdp_saar_first_h2,2,post_covid,35.0,2.697604126424977,2.2392220982188102,2.697604126424977,2.2392220982188102
naive_last,gdp_saar_third_h2,2,post_covid,33.0,3.1220711918126396,2.374958193663395,3.1220711918126396,2.374958193663395
naive_last,gdp_saar_second_h2,2,post_covid,33.0,3.1249287848669716,2.374958193663395,3.1249287848669716,2.374958193663395
xgboost,gdp_saar_first_h2,2,post_covid,35.0,3.151470381475465,2.3144964013780864,3.151470381475465,2.3144964013780864
xgboost,gdp_saar_third_h2,2,post_covid,33.0,3.1834240306606674,2.2841332460556067,3.1834240306606674,2.2841332460556067
factor_pca_qd,gdp_saar_first_h2,2,post_covid,35.0,3.2060020564132006,2.2806508644570154,3.2060020564132006,2.2806508644570154
naive_last,gdp_saar_first_h2,2,post_covid,35.0,3.2328242676476138,2.5326889208384924,3.2328242676476138,2.5326889208384924
xgboost,gdp_saar_second_h2,2,post_covid,33.0,3.278321878326654,2.363775131828857,3.278321878326654,2.363775131828857
factor_pca_qd,gdp_saar_third_h2,2,post_covid,33.0,3.3191477405680705,2.327975426198782,3.3191477405680705,2.327975426198782
factor_pca_qd,gdp_saar_second_h2,2,post_covid,33.0,3.319157690678878,2.3280141386949627,3.319157690678878,2.3280141386949627
local_trend_ssm,gdp_saar_first_h2,2,post_covid,35.0,3.694159943363077,2.628343572929218,3.694159943363077,2.628343572929218
local_trend_ssm,gdp_saar_third_h2,2,post_covid,33.0,3.736317736453118,2.6494028968306167,3.736317736453118,2.6494028968306167
local_trend_ssm,gdp_saar_second_h2,2,post_covid,33.0,3.747204105578977,2.657040102093275,3.747204105578977,2.657040102093275
xgboost,gdp_saar_first_h2,2,pre_covid,35.0,0.9439398450610467,0.7199559211730957,0.9439398450610467,0.7199559211730957
xgboost,gdp_saar_third_h2,2,pre_covid,37.0,0.9654084914735306,0.7426208869830982,0.9654084914735306,0.7426208869830982
local_trend_ssm,gdp_saar_third_h2,2,pre_covid,37.0,0.98088333566241,0.7875445452426962,0.98088333566241,0.7875445452426962
local_trend_ssm,gdp_saar_second_h2,2,pre_covid,37.0,0.9869240509613018,0.7907752849322011,0.9869240509613018,0.7907752849322011
auto_arima,gdp_saar_third_h2,2,pre_covid,37.0,1.007854059025245,0.8097624153344786,1.007854059025245,0.8097624153344786
xgboost,gdp_saar_second_h2,2,pre_covid,37.0,1.009592644452219,0.7875875234603882,1.009592644452219,0.7875875234603882
auto_arima,gdp_saar_second_h2,2,pre_covid,37.0,1.0190478047886655,0.828480316220465,1.0190478047886655,0.828480316220465
local_trend_ssm,gdp_saar_first_h2,2,pre_covid,35.0,1.0195726288819476,0.8225293399636124,1.0195726288819476,0.8225293399636124
auto_arima,gdp_saar_first_h2,2,pre_covid,35.0,1.0393837247190327,0.8315366810552033,1.0393837247190327,0.8315366810552033
random_forest,gdp_saar_first_h2,2,pre_covid,35.0,1.1166096859327788,0.8398875527780247,1.1166096859327788,0.8398875527780247
random_forest,gdp_saar_third_h2,2,pre_covid,37.0,1.1226344392768939,0.8423365018992592,1.1226344392768939,0.8423365018992592
random_forest,gdp_saar_second_h2,2,pre_covid,37.0,1.1364360520066046,0.8655594766996931,1.1364360520066046,0.8655594766996931
factor_pca_qd,gdp_saar_third_h2,2,pre_covid,37.0,1.1426450061004498,0.8801037352209936,1.1426450061004498,0.8801037352209936
mixed_freq_dfm_md,gdp_saar_third_h2,2,pre_covid,37.0,1.1532512489461946,0.9118522495172833,1.1532512489461946,0.9118522495172833
mixed_freq_dfm_md,gdp_saar_first_h2,2,pre_covid,35.0,1.1535553041831974,0.9206364582468609,1.1535553041831974,0.9206364582468609
factor_pca_qd,gdp_saar_first_h2,2,pre_covid,35.0,1.1592394216438877,0.8775191436338988,1.1592394216438877,0.8775191436338988
mixed_freq_dfm_md,gdp_saar_second_h2,2,pre_covid,37.0,1.1604411807165993,0.9288064763851939,1.1604411807165993,0.9288064763851939
factor_pca_qd,gdp_saar_second_h2,2,pre_covid,37.0,1.1619505255682723,0.8931596563494811,1.1619505255682723,0.8931596563494811
naive_last,gdp_saar_third_h2,2,pre_covid,37.0,1.1906098332840898,0.9905181317716032,1.1906098332840898,0.9905181317716032
naive_last,gdp_saar_first_h2,2,pre_covid,35.0,1.2097349944287723,1.0028546094894408,1.2097349944287723,1.0028546094894408
naive_last,gdp_saar_second_h2,2,pre_covid,37.0,1.2189411001631398,1.016899315086571,1.2189411001631398,1.016899315086571
mean,gdp_saar_third_h2,2,pre_covid,37.0,1.2331694873219838,0.9645967363716803,1.2331694873219838,0.9645967363716803
mean,gdp_saar_second_h2,2,pre_covid,37.0,1.2429524874986717,0.9785179738853063,1.2429524874986717,0.9785179738853063
mean,gdp_saar_first_h2,2,pre_covid,35.0,1.246734953106992,0.9805100408515655,1.246734953106992,0.9805100408515655
mean,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,20.929802918452598,15.507941285838891,20.929802918452598,15.507941285838891
mean,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,20.935289378314135,15.532106509419199,20.935289378314135,15.532106509419199
mean,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,20.936878420788805,15.494027035081528,20.936878420788805,15.494027035081528
random_forest,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,21.572745010149873,16.630010176588254,21.572745010149873,16.630010176588254
random_forest,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,21.605009194082026,16.625360079985136,21.605009194082026,16.625360079985136
random_forest,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,21.61476189472158,16.699471035524553,21.61476189472158,16.699471035524553
mixed_freq_dfm_md,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,21.864940762597886,16.544437728402634,21.864940762597886,16.544437728402634
mixed_freq_dfm_md,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,21.865435580492157,16.559149256817463,21.865435580492157,16.559149256817463
mixed_freq_dfm_md,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,21.868661359125504,16.569447241512922,21.868661359125504,16.569447241512922
local_trend_ssm,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,22.395085341556427,16.708258589902076,22.395085341556427,16.708258589902076
local_trend_ssm,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,22.433340073519933,16.68909572087289,22.433340073519933,16.68909572087289
local_trend_ssm,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,22.438281129689532,16.75549117408554,22.438281129689532,16.75549117408554
auto_arima,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,22.747471511944536,17.499769502514717,22.747471511944536,17.499769502514717
xgboost,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,22.78388924528655,17.004240380724273,22.78388924528655,17.004240380724273
auto_arima,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,22.789489014148675,17.524164436113008,22.789489014148675,17.524164436113008
auto_arima,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,22.80823649167422,17.568462760577788,22.80823649167422,17.568462760577788
xgboost,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,22.92021238630816,16.907713107268016,22.92021238630816,16.907713107268016
xgboost,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,23.009984873844754,17.076980221271516,23.009984873844754,17.076980221271516
factor_pca_qd,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,27.970881910970803,23.33822739775617,27.970881910970803,23.33822739775617
factor_pca_qd,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,27.972067499666956,23.341774106965637,27.972067499666956,23.341774106965637
factor_pca_qd,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,28.00246589842173,23.396550086277184,28.00246589842173,23.396550086277184
naive_last,gdp_saar_third_h3,3,covid_2020Q1_2021Q1,15.0,30.678333701242263,25.996954027811686,30.678333701242263,25.996954027811686
naive_last,gdp_saar_second_h3,3,covid_2020Q1_2021Q1,15.0,30.68407593612488,26.012543201446533,30.68407593612488,26.012543201446533
naive_last,gdp_saar_first_h3,3,covid_2020Q1_2021Q1,15.0,30.692796484787454,26.035813156763712,30.692796484787454,26.035813156763712
mean,gdp_saar_second_h3,3,post_covid,48.0,2.2501123781369015,1.6465957297184026,2.2501123781369015,1.6465957297184026
mean,gdp_saar_third_h3,3,post_covid,48.0,2.2501890522454993,1.6467122264333849,2.2501890522454993,1.6467122264333849
mean,gdp_saar_first_h3,3,post_covid,51.0,2.2581859335052457,1.6933673589471576,2.2581859335052457,1.6933673589471576
auto_arima,gdp_saar_first_h3,3,post_covid,51.0,2.3631037300219413,1.8411684907179973,2.3631037300219413,1.8411684907179973
auto_arima,gdp_saar_third_h3,3,post_covid,48.0,2.414265454893131,1.85023328667144,2.414265454893131,1.85023328667144
auto_arima,gdp_saar_second_h3,3,post_covid,48.0,2.4151194617772593,1.8536621232148864,2.4151194617772593,1.8536621232148864
random_forest,gdp_saar_third_h3,3,post_covid,48.0,2.5411647185372033,2.13304512925861,2.5411647185372033,2.13304512925861
random_forest,gdp_saar_second_h3,3,post_covid,48.0,2.5470500632955893,2.1449138453731895,2.5470500632955893,2.1449138453731895
random_forest,gdp_saar_first_h3,3,post_covid,51.0,2.5995128566290244,2.1939691867808935,2.5995128566290244,2.1939691867808935
mixed_freq_dfm_md,gdp_saar_first_h3,3,post_covid,51.0,2.752967163226267,2.296464991502138,2.752967163226267,2.296464991502138
mixed_freq_dfm_md,gdp_saar_third_h3,3,post_covid,48.0,2.7737392996780867,2.2895523717023436,2.7737392996780867,2.2895523717023436
mixed_freq_dfm_md,gdp_saar_second_h3,3,post_covid,48.0,2.7743921405346295,2.2909761906035673,2.7743921405346295,2.2909761906035673
xgboost,gdp_saar_first_h3,3,post_covid,51.0,3.4100923266076455,2.540313517930461,3.4100923266076455,2.540313517930461
xgboost,gdp_saar_third_h3,3,post_covid,48.0,3.4514398448130357,2.479270845379991,3.4514398448130357,2.479270845379991
xgboost,gdp_saar_second_h3,3,post_covid,48.0,3.501410078687364,2.5654313933725157,3.501410078687364,2.5654313933725157
factor_pca_qd,gdp_saar_first_h3,3,post_covid,51.0,3.5919073250577176,2.5819803485696347,3.5919073250577176,2.5819803485696347
factor_pca_qd,gdp_saar_second_h3,3,post_covid,48.0,3.6483544145794466,2.5529293455608495,3.6483544145794466,2.5529293455608495
factor_pca_qd,gdp_saar_third_h3,3,post_covid,48.0,3.649480670311041,2.552986994411623,3.649480670311041,2.552986994411623
local_trend_ssm,gdp_saar_first_h3,3,post_covid,51.0,4.168762117204084,2.909871281552498,4.168762117204084,2.909871281552498
local_trend_ssm,gdp_saar_third_h3,3,post_covid,48.0,4.298085606717245,3.015819504477394,4.298085606717245,3.015819504477394
local_trend_ssm,gdp_saar_second_h3,3,post_covid,48.0,4.311276596449082,3.0252335147456484,4.311276596449082,3.0252335147456484
naive_last,gdp_saar_first_h3,3,post_covid,51.0,4.811759396517064,2.860086129576552,4.811759396517064,2.860086129576552
naive_last,gdp_saar_third_h3,3,post_covid,48.0,4.937137887715692,2.8740343575676284,4.937137887715692,2.8740343575676284
naive_last,gdp_saar_second_h3,3,post_covid,48.0,4.938182439189795,2.872333707908789,4.938182439189795,2.872333707908789
local_trend_ssm,gdp_saar_third_h3,3,pre_covid,57.0,1.0048880251805097,0.8157068216164003,1.0048880251805097,0.8157068216164003
auto_arima,gdp_saar_third_h3,3,pre_covid,57.0,1.0074550001723626,0.8058550965966155,1.0074550001723626,0.8058550965966155
local_trend_ssm,gdp_saar_second_h3,3,pre_covid,57.0,1.0098560032916475,0.8162081802377231,1.0098560032916475,0.8162081802377231
auto_arima,gdp_saar_second_h3,3,pre_covid,57.0,1.0159311574764915,0.8224969111893881,1.0159311574764915,0.8224969111893881
auto_arima,gdp_saar_first_h3,3,pre_covid,54.0,1.019530230647307,0.812536628545901,1.019530230647307,0.812536628545901
local_trend_ssm,gdp_saar_first_h3,3,pre_covid,54.0,1.0317918647517312,0.8334577065891788,1.0317918647517312,0.8334577065891788
xgboost,gdp_saar_first_h3,3,pre_covid,54.0,1.0804167596235232,0.7918572525183359,1.0804167596235232,0.7918572525183359
xgboost,gdp_saar_third_h3,3,pre_covid,57.0,1.0898619582811773,0.8128802912277088,1.0898619582811773,0.8128802912277088
xgboost,gdp_saar_second_h3,3,pre_covid,57.0,1.1093026482212334,0.8321605638453835,1.1093026482212334,0.8321605638453835
factor_pca_qd,gdp_saar_third_h3,3,pre_covid,57.0,1.1316284386554114,0.9038415640295154,1.1316284386554114,0.9038415640295154
factor_pca_qd,gdp_saar_first_h3,3,pre_covid,54.0,1.1370955434505792,0.9043981530994004,1.1370955434505792,0.9043981530994004
factor_pca_qd,gdp_saar_second_h3,3,pre_covid,57.0,1.150490419101181,0.9159468431554725,1.150490419101181,0.9159468431554725
